usuario;tokens;tiempo
Tomás#9078;['jajajaja'];2021-11-27 10:45:40.138262
Tomás#9078;['jajajaja'];2021-11-27 10:45:40.145114
Tomás#9078;['jajajaja'];2021-11-27 10:45:40.151634
davidmoscoso#5401;['https', '//tenor.com/view/laughing-muttley-laugh-lmao-gif-9280955'];2021-11-27 10:46:13.028550
davidmoscoso#5401;['https', '//tenor.com/view/laughing-muttley-laugh-lmao-gif-9280955'];2021-11-27 10:46:13.034795
davidmoscoso#5401;['https', '//tenor.com/view/laughing-muttley-laugh-lmao-gif-9280955'];2021-11-27 10:46:13.039851
davidmoscoso#5401;['https', '//tenor.com/view/laughing-muttley-laugh-lmao-gif-9280955'];2021-11-27 10:46:13.045291
davidmoscoso#5401;['matrix', 'revela'];2021-11-27 10:47:24.058250
davidmoscoso#5401;['matrix', 'revela'];2021-11-27 10:47:24.064916
davidmoscoso#5401;['matrix', 'revela'];2021-11-27 10:47:24.070161
davidmoscoso#5401;['matrix', 'revela'];2021-11-27 10:47:24.075102
Tomás#9078;['puf', 'ocurriendo', 'caida', 'civilización', 'sabremos', 'iniciaron'];2021-11-27 10:48:01.452723
Tomás#9078;['puf', 'ocurriendo', 'caida', 'civilización', 'sabremos', 'iniciaron'];2021-11-27 10:48:01.462180
Tomás#9078;['puf', 'ocurriendo', 'caida', 'civilización', 'sabremos', 'iniciaron'];2021-11-27 10:48:01.470781
Tomás#9078;['puf', 'ocurriendo', 'caida', 'civilización', 'sabremos', 'iniciaron'];2021-11-27 10:48:01.480546
davidmoscoso#5401;['comida'];2021-11-27 12:00:25.420960
davidmoscoso#5401;['mercadona'];2021-11-27 12:00:27.824700
davidmoscoso#5401;['alfobot', 'duerme'];2021-11-27 12:00:38.088836
davidmoscoso#5401;['alfobot', 'party'];2021-11-27 12:01:12.525123
davidmoscoso#5401;['alfobot', 'party'];2021-11-27 12:01:24.145446
davidmoscoso#5401;['pollo'];2021-11-27 12:01:34.606184
davidmoscoso#5401;['mercadona'];2021-11-27 12:01:39.960050
Tomás#9078;['bueno', 'arreglaste'];2021-11-27 12:01:49.256529
Tomás#9078;['xd'];2021-11-27 12:01:56.015530
davidmoscoso#5401;['alfobot', 'duerme'];2021-11-27 12:01:59.182408
davidmoscoso#5401;['adrián'];2021-11-27 12:04:15.279167
Tomás#9078;['alfobot', 'party'];2021-11-27 12:04:17.558431
Tomás#9078;['alfobot', 'party'];2021-11-27 12:04:18.302328
Tomás#9078;['alfobot', 'party'];2021-11-27 12:04:19.079060
Tomás#9078;['alfobot', 'party'];2021-11-27 12:04:19.456578
Tomás#9078;['alfobot', 'party'];2021-11-27 12:04:19.916807
Tomás#9078;['alfobot', 'party'];2021-11-27 12:04:20.525312
davidmoscoso#5401;['data'];2021-11-27 12:04:22.870234
davidmoscoso#5401;['data', 'science'];2021-11-27 12:04:27.702041
Tomás#9078;['cod', 'knn'];2021-11-27 12:04:33.607835
Tomás#9078;['oh'];2021-11-27 12:04:37.419783
davidmoscoso#5401;['alfobot', 'duerme'];2021-11-27 12:04:42.790780
Tomás#9078;['pollo'];2021-11-27 12:25:30.405383
Tomás#9078;['pollo'];2021-11-27 12:25:33.586476
Tomás#9078;['espejo'];2021-11-27 12:25:39.226014
Tomás#9078;['jc'];2021-11-27 12:25:40.378996
Tomás#9078;['bueno'];2021-11-27 12:25:45.360078
Tomás#9078;[];2021-11-27 12:25:49.399651
Tomás#9078;['mirarle'];2021-11-27 12:25:55.433729
Tomás#9078;['metro'];2021-11-27 12:25:59.164467
Tomás#9078;['metro'];2021-11-27 12:26:03.584389
Tomás#9078;['loco'];2021-11-27 12:26:08.138753
Tomás#9078;['cod', 'knn'];2021-11-27 12:26:11.681249
Tomás#9078;['alfobot', 'profe'];2021-11-27 12:26:18.569498
Tomás#9078;['cod', 'knn'];2021-11-27 12:26:35.263922
Tomás#9078;['alfobot', 'despierta'];2021-11-27 12:26:40.925925
davidmoscoso#5401;['jajajaja', 'descripción', 'parece', 'alfonso', 'carne', 'hueso'];2021-11-27 12:27:36.501871
Tomás#9078;['xd'];2021-11-27 12:27:52.670754
Tomás#9078;['entiendo', 'dice', 'zoom', 'si', 'encnedido', 'modo', 'profe', 'responde'];2021-11-27 12:28:13.718455
Tomás#9078;['hola'];2021-11-27 12:28:33.700893
Tomás#9078;['si'];2021-11-27 12:28:33.809260
Tomás#9078;['hola'];2021-11-27 12:28:39.215508
Tomás#9078;['si'];2021-11-27 12:28:39.331805
Tomás#9078;['papa'];2021-11-27 12:28:51.241393
Tomás#9078;['alfobot', 'despierta'];2021-11-27 12:29:01.625380
Tomás#9078;['cod', 'knn'];2021-11-27 12:29:04.834053
Tomás#9078;['alfobot', 'duerme'];2021-11-27 12:29:36.659946
Tomás#9078;['pollo'];2021-11-27 12:30:09.309594
davidmoscoso#5401;['faltó', 'global'];2021-11-27 12:30:22.456741
Tomás#9078;['aaah'];2021-11-27 12:30:26.424645
davidmoscoso#5401;['mercadona'];2021-11-27 12:32:45.258654
davidmoscoso#5401;['ciclo'];2021-11-27 12:32:47.535494
davidmoscoso#5401;['alfobot', 'duerme'];2021-11-27 12:32:54.272738
Tomás#9078;['pollo'];2021-11-27 12:36:11.968581
Tomás#9078;['metro'];2021-11-27 12:36:16.203099
Tomás#9078;['metro'];2021-11-27 12:36:20.943485
Tomás#9078;['alfobot', 'profe'];2021-11-27 12:36:29.905592
Alfo-BOT#6622;['chicos', 'aquí', 'hablen'];2021-11-27 15:17:03.680821
Tomás#9078;['pollo'];2021-11-27 15:17:05.785683
Tomás#9078;['espejo'];2021-11-27 15:17:15.063323
Tomás#9078;['metro'];2021-11-27 15:17:22.960493
Alfo-BOT#6622;['chicos', 'aquí', 'hablen'];2021-11-27 15:23:47.639935
Tomás#9078;['pollo'];2021-11-27 15:24:05.635714
Tomás#9078;['solo', 'tirado', 'warning', 'hablo', 'ahora', 'llega', 'seleccionar', 'pool', 'frases', 'imprime', 'consola'];2021-11-27 15:24:41.156933
Tomás#9078;['hace', 'await', 'message.channel.send', '(', ')', 'aunque', 'da', 'error'];2021-11-27 15:25:03.904041
Alfo-BOT#6622;['chicos', 'aquí', 'hablen'];2021-11-27 15:28:35.040085
Tomás#9078;['pollo'];2021-11-27 15:28:39.186148
Tomás#9078;['metro'];2021-11-27 16:02:32.032099
Tomás#9078;['pollo'];2021-11-27 16:02:38.491562
Tomás#9078;['knn'];2021-11-27 16:02:46.008152
Tomás#9078;['alfobot', 'profe'];2021-11-27 16:02:50.711895
Tomás#9078;['bitcoin'];2021-11-27 16:53:19.359934
Tomás#9078;['bitcoin'];2021-11-27 16:53:28.046466
Tomás#9078;['cuánto', 'bitcoin', 'alfobot'];2021-11-27 16:53:42.877076
Tomás#9078;['dime', 'valor', 'bitcoin'];2021-11-27 16:53:51.634439
Tomás#9078;['bitcoin'];2021-11-27 16:56:30.500175
davidmoscoso#5401;['hola'];2021-11-27 17:04:10.360365
davidmoscoso#5401;['si'];2021-11-27 17:04:10.518647
davidmoscoso#5401;['mercadona'];2021-11-27 17:04:24.874218
Tomás#9078;['mira'];2021-11-27 17:09:02.162963
Tomás#9078;['alfobot', 'profe'];2021-11-27 17:09:06.031943
Tomás#9078;['cómo', 'bitcoin'];2021-11-27 17:50:43.283659
davidmoscoso#5401;['ajajjajajajajajaj'];2021-11-27 17:53:18.540349
davidmoscoso#5401;['bien'];2021-11-27 17:53:25.334058
Tomás#9078;['xd'];2021-11-27 17:54:11.170635
Tomás#9078;['bitcoin'];2021-11-27 18:29:55.186949
Tomás#9078;['loco'];2021-11-27 18:30:03.486764
Tomás#9078;['jajaja', 'gracioso', 'alfobot'];2021-11-27 18:30:29.674360
Tomás#9078;['cuentas', 'alfobot'];2021-11-27 18:33:22.103268
Tomás#9078;['loco'];2021-11-27 18:33:32.610537
Tomás#9078;['jajaja', 'gracioso', 'alfobot'];2021-11-27 18:33:40.115607
Tomás#9078;['jajaja', 'gracioso', 'alfobot'];2021-11-27 18:37:24.021113
Tomás#9078;['dale', 'dale', 'dale'];2021-11-27 18:37:27.785860
Tomás#9078;['ninguna', 'darte'];2021-11-27 18:38:25.287924
Tomás#9078;"['ninguna', ""'t"", 'tener']";2021-11-27 18:38:35.918132
Tomás#9078;['dime', 'precio', 'bitcoin'];2021-11-27 18:53:19.377193
Tomás#9078;['puf', 'loco'];2021-11-27 18:53:27.990941
Tomás#9078;['ves'];2021-11-27 18:53:32.731658
MaryDaze#2415;['alfobot', 'despierta'];2021-11-27 19:15:33.531619
MaryDaze#2415;['alfobot', 'piensas', 'cocaína'];2021-11-27 19:18:41.228778
MaryDaze#2415;['consumes', 'cocaína'];2021-11-27 19:18:55.020433
MaryDaze#2415;['alfobot', 'usas', 'metro', 'madrid', 'ir', 'trabajar'];2021-11-27 19:19:33.293671
MaryDaze#2415;['crees', 'buen', 'profesor'];2021-11-27 19:21:40.433009
MaryDaze#2415;['buena', 'idea', 'invertir', 'bitcoin'];2021-11-27 19:22:32.238807
MaryDaze#2415;['tomás', 'estudiante', 'listo', 'inteligente', 'guapo', 'bootcamp', 'digo'];2021-11-27 19:24:44.278319
Tomás#9078;['dime', 'dicho', 'popular'];2021-11-27 19:27:33.854457
Tomás#9078;['alfobot', 'inmortal'];2021-11-27 19:29:05.004084
Tomás#9078;['jc'];2021-11-27 19:29:31.566424
Tomás#9078;['opinas', 'elmo'];2021-11-27 19:29:48.867474
Tomás#9078;['alfonso', 'echamos', 'kahoot'];2021-11-27 19:30:27.808496
Tomás#9078;['piensas', 'daniela'];2021-11-27 19:31:01.686641
Tomás#9078;['jc'];2021-11-27 19:35:34.500165
davidmoscoso#5401;['pollo'];2021-11-27 19:36:54.289699
davidmoscoso#5401;['alfonso', 'duerme'];2021-11-27 19:37:02.015380
davidmoscoso#5401;['alfobot', 'duerme'];2021-11-27 19:37:13.757962
Tomás#9078;['digas'];2021-11-27 19:46:21.547604
Tomás#9078;['ves'];2021-11-27 19:46:30.766315
Tomás#9078;['alfobot', 'duerme'];2021-11-27 19:47:12.493746
Tomás#9078;['pollo'];2021-11-28 11:23:11.064360
Tomás#9078;['espejo'];2021-11-28 11:23:34.425369
Tomás#9078;['loco'];2021-11-28 11:23:48.378737
Tomás#9078;['pollo'];2021-11-28 11:25:31.945481
Tomás#9078;['espejo'];2021-11-28 11:25:36.073944
Tomás#9078;['espejo'];2021-11-28 11:26:55.228701
Tomás#9078;['loco'];2021-11-28 11:26:57.555498
Tomás#9078;['loco'];2021-11-28 11:28:13.725061
Tomás#9078;['espejo'];2021-11-28 11:28:18.227545
Tomás#9078;['bance'];2021-11-28 11:29:11.129380
Tomás#9078;['caram'];2021-11-28 11:29:15.960449
Tomás#9078;['pollo'];2021-11-28 11:36:07.008620
Tomás#9078;['loco'];2021-11-28 11:36:12.411370
Tomás#9078;['loco'];2021-11-28 11:36:16.046364
Tomás#9078;['espejo'];2021-11-28 11:36:19.981122
Tomás#9078;['salida'];2021-11-28 11:36:36.873596
Tomás#9078;['espejo'];2021-11-28 11:39:02.594017
Tomás#9078;['maifr'];2021-11-28 11:39:24.742369
Tomás#9078;['espejar'];2021-11-28 11:39:51.748722
Tomás#9078;['locos'];2021-11-28 11:41:39.328004
davidmoscoso#5401;['daniela', 'hizo', 'curso', 'power', 'bi'];2021-11-28 14:07:02.630074
davidmoscoso#5401;['hola'];2021-11-28 14:13:37.679950
davidmoscoso#5401;['si'];2021-11-28 14:13:37.843738
Tomirio#9645;['xdddd'];2021-11-28 14:46:54.039733
davidmoscoso#5401;['quiero', 'jugar', 'juegos', 'mesa'];2021-11-28 18:35:40.949385
Tomás#9078;['cómo', 'mañana', 'alfonso'];2021-11-29 11:02:36.832788
Tomás#9078;['sueño'];2021-11-29 11:02:47.725132
Tomás#9078;['pollo'];2021-11-29 11:03:28.256266
davidmoscoso#5401;['alfobot', 'party'];2021-11-29 11:48:55.956553
davidmoscoso#5401;['cómo', 'quedaron', 'imágenes'];2021-11-29 11:56:25.843043
HectorM#2258;['lol'];2021-11-29 11:56:55.592783
Shei#6696;['cada', 'intervención', 'suelta', 'perla'];2021-11-29 12:15:16.201629
davidmoscoso#5401;['encanta', 'alfobot', 'precisión', 'casi', 'adrián', 'profesor'];2021-11-29 12:15:51.150166
Shei#6696;['alfo', 'bot', 'molón', 'alfonso', 'normal'];2021-11-29 12:15:51.277988
Shei#6696;['ajjajajaa'];2021-11-29 12:16:06.443165
Shei#6696;['gustan', 'mates'];2021-11-29 12:16:22.778315
Tomás#9078;['veces', 'habla', 'veces', 'calla', 'jajaj'];2021-11-29 12:16:44.376177
Shei#6696;['calla', 'vacaciones'];2021-11-29 12:17:13.758977
annashrpv#6143;['alfobot', 'k', 'dise'];2021-11-29 12:17:33.681097
annashrpv#6143;['fan'];2021-11-29 12:17:58.362510
annashrpv#6143;['socorro'];2021-11-29 12:18:07.951253
annashrpv#6143;['vas', 'comer', 'alfobot'];2021-11-29 12:30:50.516635
annashrpv#6143;['cereales', 'alfobot'];2021-11-29 12:31:10.345736
annashrpv#6143;['eeeeso'];2021-11-29 12:31:14.585160
Tomás#9078;['xdd'];2021-11-29 12:43:09.962931
Marina Casilda#2394;['marina', 'natalia'];2021-11-29 13:03:21.878494
Marina Casilda#2394;['😂', '😂', '😂', '😂', '😂', '😂'];2021-11-29 13:03:29.126741
Shei#6696;['manalia'];2021-11-29 13:03:34.430873
Tomás#9078;['jajajaja'];2021-11-29 13:03:44.132876
davidmoscoso#5401;['casilda', 'ghost'];2021-11-29 13:03:52.823201
Shei#6696;['alfonso', 'comido', 'pollo'];2021-11-29 13:04:43.981128
Shei#6696;['ajjjajajajjajajajajjaa'];2021-11-29 13:04:50.322794
Tomás#9078;['calla', 'alfonso'];2021-11-29 13:05:02.092302
Tomás#9078;['xd'];2021-11-29 13:05:04.882357
Tomás#9078;['alfobot', 'tokeniza'];2021-11-29 13:06:09.726753
Tomás#9078;['alfobot', 'duerme'];2021-11-29 13:06:43.746326
Tomás#9078;['datos'];2021-11-29 13:17:09.320709
Tomás#9078;['ciencia'];2021-11-29 13:17:13.903405
davidmoscoso#5401;['pollo'];2021-11-29 13:17:38.369172
davidmoscoso#5401;['jajjajaja', 'grosero'];2021-11-29 13:17:44.045405
davidmoscoso#5401;['creía', 'comentado'];2021-11-29 13:17:53.368120
davidmoscoso#5401;['mercadona'];2021-11-29 13:17:59.635080
Tomás#9078;['joe', 'pensaba', 'habia', 'quitado', 'frase'];2021-11-29 13:18:09.160962
Tomás#9078;['vendehumos'];2021-11-29 13:18:12.001267
Tomás#9078;['ok', 'anterior', 'sigue', 'grosera'];2021-11-29 13:18:23.399261
Tomás#9078;['reinicio'];2021-11-29 13:18:25.211002
Tomás#9078;['pollo'];2021-11-29 13:18:54.714268
Tomás#9078;['polla'];2021-11-29 13:18:56.480322
Tomás#9078;['bien'];2021-11-29 13:18:59.915140
Tomás#9078;['vendehumos'];2021-11-29 13:19:05.016692
Tomás#9078;['metido', 'muchas', 'frases', 'linkedin', 'xd', 'casi', 'todas', 'emojis', 'jaja'];2021-11-29 13:19:24.570113
davidmoscoso#5401;['🤔'];2021-11-29 13:19:59.133857
davidmoscoso#5401;['aah', 'va', 'bien'];2021-11-29 13:20:06.844751
davidmoscoso#5401;['va', 'trigerió', 'valen'];2021-11-29 13:20:25.091820
davidmoscoso#5401;['sigue', 'eligiendo', 'primera', 'busca', 'podríamos', 'pensar', 'forma', 'ponderar'];2021-11-29 13:20:54.445805
Tomás#9078;['mmm'];2021-11-29 13:21:27.153434
Tomás#9078;['teoría', 'coge', 'azar'];2021-11-29 13:21:57.076922
Tomás#9078;['dos', 'random', 'elige', 'token', 'existe', 'luego', 'elige', 'frase', 'token'];2021-11-29 13:22:22.301071
Tomás#9078;['mejorarlo'];2021-11-29 13:22:29.628229
Tomás#9078;['xd', 'bueno', 'jaj'];2021-11-29 13:22:42.037171
Tomás#9078;['puf', 'malo', 'todas', 'risas', 'saca'];2021-11-29 13:22:53.669596
davidmoscoso#5401;['podríamos', 'incluir', 'jaja', 'stopwords'];2021-11-29 13:23:21.564195
davidmoscoso#5401;['ahí', 'agregué'];2021-11-29 13:24:33.264458
Tomás#9078;['si', 'pones', 'jaj', 'tambine', 'triguea', 'xd'];2021-11-29 13:26:10.101402
davidmoscoso#5401;['pose', 'ja', 'jajajaja'];2021-11-29 13:26:30.552769
davidmoscoso#5401;['puse'];2021-11-29 13:26:37.163868
Tomás#9078;['ah', 'perfe'];2021-11-29 13:26:44.662968
davidmoscoso#5401;[];2021-11-29 13:26:44.676475
Tomás#9078;['👻'];2021-11-29 13:29:39.844945
Adri#0739;['xddd'];2021-11-29 13:30:42.425261
Adri#0739;['encanta', 'bot', 'tio'];2021-11-29 13:30:48.684458
Adri#0739;['perdona', 'alfonso', 'jo'];2021-11-29 13:30:55.657761
Adri#0739;['dudo'];2021-11-29 13:31:13.131808
Tomirio#9645;['jajajajajjaa'];2021-11-29 13:31:16.421674
Tomirio#9645;['jajajaajajjaja'];2021-11-29 13:31:23.384189
Tomás#9078;['xd'];2021-11-29 13:31:29.658930
annashrpv#6143;['creado', 'monstruo'];2021-11-29 13:32:02.305033
Shei#6696;['brutal'];2021-11-29 13:32:19.304194
Adri#0739;['seguro', 'alfonso', 'gustan', 'habas'];2021-11-29 13:32:25.570140
Adri#0739;['xdd'];2021-11-29 13:32:31.849732
Tomirio#9645;['jajajajaja'];2021-11-29 13:32:36.560227
Tomás#9078;['desatado'];2021-11-29 13:32:41.084183
Tomirio#9645;['gusta', 'anécdota'];2021-11-29 13:32:52.032834
annashrpv#6143;['da', 'risa', 'basta'];2021-11-29 13:32:57.894565
Adri#0739;['perro', 'viejo', 'puede', 'aprender', 'trucos', 'rápido'];2021-11-29 13:33:10.391523
Tomirio#9645;['xddddddddd'];2021-11-29 13:33:21.097975
Adri#0739;['costando', 'mantener', 'compostura'];2021-11-29 13:33:37.796810
Tomirio#9645;['pf', 'buenísimo'];2021-11-29 13:33:45.506816
annashrpv#6143;['tal'];2021-11-29 13:34:15.255629
Adri#0739;['ay', 'podríais', 'meterle', 'cosas', 'tipo', 'horoscopo', 'mundo', 'identificado', 'lee'];2021-11-29 13:34:29.533039
Yaser#5622;['jajaja', 'alfo_bot', 'crack'];2021-11-29 13:36:26.024872
Tomás#9078;['todas', 'emoji', 'cosas', 'escrito', 'así', 'tal', 'xd'];2021-11-29 13:37:29.813241
davidmoscoso#5401;['alfbot', 'profe'];2021-11-29 13:40:16.479527
Yaser#5622;['sito'];2021-11-29 13:42:43.674481
Tomás#9078;['ahí', 'añadió', 'pelo', 'xd'];2021-11-29 13:44:23.753399
davidmoscoso#5401;[];2021-11-29 13:44:39.173040
HectorM#2258;['pelo'];2021-11-29 13:44:41.516835
Adri#0739;['jc'];2021-11-29 13:44:52.566769
santibaricco#5665;['hola'];2021-11-29 13:54:43.155188
santibaricco#5665;['si'];2021-11-29 13:54:43.303909
santibaricco#5665;['hack'];2021-11-29 13:54:58.934422
santibaricco#5665;['proteina'];2021-11-29 13:55:13.852540
santibaricco#5665;['hack'];2021-11-29 13:55:18.264659
Adri#0739;['bitcoin', 'alguien'];2021-11-29 13:55:32.889628
santibaricco#5665;['knn'];2021-11-29 13:55:34.133833
HectorM#2258;['ahi', 'ahi'];2021-11-29 13:55:39.304717
Adri#0739;['graaandeeee'];2021-11-29 13:55:39.497414
Tomás#9078;['xddd'];2021-11-29 13:55:45.651611
Adri#0739;['jajjaajajaajajajaajja'];2021-11-29 13:55:49.177544
HectorM#2258;['xd'];2021-11-29 13:55:55.725824
Shei#6696;[];2021-11-29 14:06:43.242106
Shei#6696;['alfobot', 'dominado', 'twitter', 'alfonso'];2021-11-29 14:06:53.380531
HectorM#2258;['equipo', 'actimel', 'ver'];2021-11-29 15:11:34.087541
Shei#6696;['invadido'];2021-11-29 15:12:11.106191
HectorM#2258;['https', '//firms.modaps.eosdis.nasa.gov/map/', '#', 'd:24hrs', '@', '-4.5,41.0,9z'];2021-11-29 15:15:18.534286
HectorM#2258;['https', '//www.braytonstafford.com/hieroglyphics-automl-data-model/'];2021-11-29 15:30:01.592949
HectorM#2258;['https', '//www.kaggle.com/waleedumer/egyptian-hieroglyphics-datasets'];2021-11-29 15:38:44.736630
Shei#6696;"['it', ""'s"", 'something']";2021-11-29 15:41:17.151244
Tomirio#9645;['https', '//en.wikipedia.org/wiki/gardiner', '%', '27s_sign_list'];2021-11-29 15:53:20.719998
Tomirio#9645;['lista', 'caracteres'];2021-11-29 15:53:30.112355
Tomirio#9645;['montón', 'xd'];2021-11-29 15:53:33.754941
Shei#6696;['dormir', 'alfo-bot'];2021-11-29 15:54:39.339785
Adri#0739;['alfobot', 'ayudame', 'serie', 'temporal'];2021-11-29 16:16:03.258877
Adri#0739;['ah', 'durmiendo'];2021-11-29 16:16:11.156522
Adri#0739;['nvm'];2021-11-29 16:16:15.582223
Tomás#9078;['xd', 'ahora', 'ganas', 'cosas', 'serias'];2021-11-29 16:17:48.143085
annashrpv#6143;['alfobot', 'dame', 'consejo'];2021-11-29 16:18:05.629566
Adri#0739;['hack'];2021-11-29 16:18:12.109236
Adri#0739;['lol'];2021-11-29 16:18:14.844723
Tomás#9078;['xdddd'];2021-11-29 16:18:19.601266
Adri#0739;['savage'];2021-11-29 16:18:31.220924
Yaser#5622;['jajajajjaa'];2021-11-29 16:18:41.503254
annashrpv#6143;['https', '//tenor.com/view/spit-take-laughing-lmao-gif-9271317'];2021-11-29 16:18:47.697708
davidmoscoso#5401;['ustedes', 'saben', 'hacer'];2021-11-29 16:21:36.712950
davidmoscoso#5401;['alfobot', 'duerme'];2021-11-29 16:21:44.056478
Adri#0739;['meo'];2021-11-29 16:21:44.244929
davidmoscoso#5401;['gracias', '😄'];2021-11-29 16:23:15.310429
davidmoscoso#5401;['🤔'];2021-11-29 16:23:40.737749
Adri#0739;['teneis', 'dataset'];2021-11-29 16:23:48.527742
Adri#0739;['encuentro', '😦'];2021-11-29 16:23:50.921356
Tomás#9078;['alfobot', 'duerme'];2021-11-29 16:23:51.164812
Yaser#5622;['cuentanos', 'divertido'];2021-11-30 11:44:00.095688
Yaser#5622;[];2021-11-30 11:44:07.095750
Yaser#5622;['gusta'];2021-11-30 11:44:21.554669
Yaser#5622;['troll'];2021-11-30 11:44:35.417418
Yaser#5622;['jajajja'];2021-11-30 11:44:39.305788
Yaser#5622;['alfo-bot', 'crack'];2021-11-30 11:45:18.336081
Yaser#5622;['salid'];2021-11-30 11:46:21.881420
Yaser#5622;['alfobot', 'tortilla', 'patatas'];2021-11-30 11:48:05.891808
Adri#0739;[];2021-11-30 11:48:26.357425
Yaser#5622;['favor', 'explicanos', 'nuevo', 'claras'];2021-11-30 11:48:27.922170
Yaser#5622;[];2021-11-30 11:48:42.186795
annashrpv#6143;['alfobot', 'horóscopo'];2021-11-30 11:49:32.170037
Yaser#5622;['segun', 'teorema', 'horoscopos', 'simples', 'compuestos'];2021-11-30 11:49:58.367530
Yaser#5622;[];2021-11-30 11:50:00.258596
Yaser#5622;['creadores', 'alfonso', 'merecen', 'ola'];2021-11-30 11:51:05.222236
Yaser#5622;[];2021-11-30 11:51:06.494152
annashrpv#6143;['creo', 'si', 'encuentra', 'palabra', 'clave', 'contesta'];2021-11-30 11:51:10.357668
Yaser#5622;['jajajaja'];2021-11-30 11:51:16.612836
annashrpv#6143;['alfobot', 'vacaciones'];2021-11-30 11:51:46.558185
Yaser#5622;['alfobot', 'truco', 'entenderte'];2021-11-30 11:52:19.907708
Tomirio#9645;['factura', 'luz'];2021-11-30 11:52:29.099371
Yaser#5622;['consejo'];2021-11-30 11:52:39.739961
Tomirio#9645;['factura'];2021-11-30 11:52:43.541009
Tomirio#9645;['xddd'];2021-11-30 11:52:46.206347
Adri#0739;['lol', 'xd'];2021-11-30 11:52:49.117360
Yaser#5622;['jajajjajaja'];2021-11-30 11:52:50.651380
Adri#0739;['jajajjjaja'];2021-11-30 11:52:53.154097
Yaser#5622;['alfonso', 'juegas', 'primitiva'];2021-11-30 11:53:27.071918
Yaser#5622;['vaya', '...', '+'];2021-11-30 11:53:46.014601
annashrpv#6143;['caramelos', 'correr'];2021-11-30 11:53:51.802314
Yaser#5622;[];2021-11-30 11:54:03.064078
Yaser#5622;['cereales', 'proteinas', 'favor'];2021-11-30 11:54:11.467295
Yaser#5622;['serios', 'chicos'];2021-11-30 11:54:45.436061
Adri#0739;"['``', 'legal', '...', 'alegal', ""''""]";2021-11-30 11:58:47.719020
HectorM#2258;['ensalada'];2021-11-30 12:00:24.318255
HectorM#2258;['mercadona'];2021-11-30 12:00:34.296676
Tomirio#9645;['jajajjja'];2021-11-30 12:00:50.673919
Adri#0739;"['``', 'bufet', 'sushi', 'rentable', 'esperanza', 'matemática', 'dice', 'siempre', 'ganas', ""''""]";2021-11-30 12:00:53.224374
Shei#6696;['jc'];2021-11-30 12:01:13.155884
HectorM#2258;['hack'];2021-11-30 12:01:15.895641
HectorM#2258;['jajajaja'];2021-11-30 12:01:39.082528
HectorM#2258;['pikota'];2021-11-30 12:02:09.961080
Adri#0739;"['``', 'pierdo', 'chat', 'siento', 'abuela', 'leyendo', 'chat', 'terra', ""''""]";2021-11-30 12:02:20.827607
Shei#6696;['daniela'];2021-11-30 12:02:39.503730
Shei#6696;['derivadas'];2021-11-30 12:02:44.802578
Shei#6696;['matemáticas'];2021-11-30 12:02:50.790899
Shei#6696;['noooooooooo'];2021-11-30 12:02:54.477856
Shei#6696;['kahoot'];2021-11-30 12:02:56.884804
HectorM#2258;['amigo'];2021-11-30 12:03:14.006323
Shei#6696;['adrián'];2021-11-30 12:03:32.038970
HectorM#2258;['machine', 'learning'];2021-11-30 12:03:39.985325
HectorM#2258;['xd'];2021-11-30 12:03:49.291801
Shei#6696;['mercadona'];2021-11-30 12:03:55.421819
Shei#6696;['redes', 'neuronales'];2021-11-30 12:04:46.668162
HectorM#2258;['koala'];2021-11-30 12:05:05.433471
Yaser#5622;['vais', 'enseñar', 'alfonso', 'maravillosa', 'creacion'];2021-11-30 12:05:35.056230
HectorM#2258;['final', 'curso'];2021-11-30 12:05:56.341475
HectorM#2258;[];2021-11-30 12:06:01.526454
Shei#6696;['pereceptron'];2021-11-30 12:07:07.322706
Shei#6696;['perceptron'];2021-11-30 12:07:17.721465
Shei#6696;['actualizado'];2021-11-30 12:07:22.192743
HectorM#2258;['mal', 'manda', 'ticket'];2021-11-30 12:07:31.168488
Yaser#5622;[];2021-11-30 12:07:34.548112
Yaser#5622;['quiero', 'verle', 'cara'];2021-11-30 12:07:41.786539
Shei#6696;['kahoot', 'time'];2021-11-30 12:07:46.825344
HectorM#2258;['asistencia', 'técnica'];2021-11-30 12:08:07.297233
Marina Casilda#2394;['jajajaajaajaja'];2021-11-30 12:08:17.844820
Yaser#5622;['3.50'];2021-11-30 12:08:18.653802
Yaser#5622;['xd'];2021-11-30 12:08:19.467086
Yaser#5622;['jefe'];2021-11-30 12:08:31.007787
HectorM#2258;['ávila'];2021-11-30 12:08:33.181724
HectorM#2258;['incendio'];2021-11-30 12:08:39.071376
Yaser#5622;['pueblo'];2021-11-30 12:08:58.645528
Yaser#5622;['marina'];2021-11-30 12:09:56.767654
Yaser#5622;['``', 'dudas', 'cola'];2021-11-30 12:10:07.556426
HectorM#2258;['dudas'];2021-11-30 12:10:10.789479
Yaser#5622;['polla', 'gorda'];2021-11-30 12:12:26.972275
Yaser#5622;['vaya', '...'];2021-11-30 12:12:34.492824
Yaser#5622;['jajajaja'];2021-11-30 12:12:38.672714
Tomás#9078;['refinado', 'mejor', 'xd'];2021-11-30 12:19:11.545500
Yaser#5622;['jajjaja'];2021-11-30 12:20:34.542269
